date,type,from_country,to_country,amount_cmb,voyage_distance,confidence_score
2020-01-26,departure,Russia,United Kingdom,170000,5091.0,4.0
2020-01-27,departure,Australia,Taiwan,167000,7139.0,4.0
2020-01-27,departure,United States,Japan,174000,17338.0,4.0
2020-01-28,departure,Australia,Japan,174000,14761.0,4.0
2020-01-28,departure,Qatar,Pakistan,216000,12238.0,4.0
2020-01-28,departure,Qatar,China,261700,11847.0,4.0
2020-01-29,departure,Algeria,Italy,75500,1374.0,4.0
2020-01-29,departure,Australia,Japan,127525,7179.0,4.0
2020-01-29,departure,United States,Japan,177000,17605.0,4.0
2020-01-30,departure,Norway,Lithuania,142759,4910.0,4.0
2020-01-30,departure,Australia,China,160000,6070.0,4.0
2020-01-30,departure,Trinidad and Tobago,China,174000,19323.0,4.0
2020-01-30,departure,Qatar,India,216200,9514.0,4.0
2020-01-30,departure,Qatar,Japan,216200,12381.0,4.0
2020-01-31,departure,United States,Taiwan,138120,19719.0,4.0
2020-01-31,departure,Russia,Japan,150000,22800.0,4.0
2020-01-31,departure,Russia,Belgium,170000,4806.0,4.0
2020-01-31,departure,Australia,India,172000,7162.0,4.0
2020-01-31,departure,Qatar,Belgium,210166,17091.0,4.0
2020-01-31,departure,Qatar,United Kingdom,216200,11465.0,4.0
2020-02-01,departure,Australia,South Korea,164000,3498.0,4.0
2020-02-01,departure,Nigeria,Portugal,170000,13433.0,4.0
2020-02-01,departure,Qatar,India,216000,2663.0,4.0
2020-02-02,departure,Norway,Sweden,18000,3722.0,4.0
2020-02-02,departure,United States,United Kingdom,155000,8508.0,4.0
2020-02-02,departure,United States,Netherlands,160000,9218.0,4.0
2020-02-02,departure,Russia,Belgium,172000,4806.0,4.0
2020-02-02,departure,Qatar,Spain,209220,11711.0,4.0
2020-02-02,departure,United States,Spain,335000,8562.0,4.0
2020-02-03,departure,Norway,Netherlands,142612,2961.0,4.0
2020-02-03,departure,United States,Italy,159800,10603.0,4.0
2020-02-03,departure,Russia,United Kingdom,172000,4857.0,4.0
2020-02-03,departure,United States,Spain,174000,9178.0,4.0
2020-02-04,departure,Australia,Japan,127544,7305.0,4.0
2020-02-04,departure,United States,United Kingdom,160000,8737.0,4.0
2020-02-04,departure,Russia,Belgium,170000,4806.0,4.0
2020-02-05,departure,Trinidad and Tobago,United States,138059,3949.0,4.0
2020-02-05,departure,Nigeria,France,141000,17733.0,4.0
2020-02-05,departure,Australia,Japan,152482,6596.0,4.0
2020-02-05,departure,United States,Pakistan,173400,2745.0,4.0
2020-02-05,departure,United States,Chile,174000,7980.0,4.0
2020-02-05,departure,Qatar,Türkiye,209220,6882.0,4.0
2020-02-05,departure,Qatar,Greece,210152,9358.0,4.0
2020-02-05,departure,Qatar,China,261700,11847.0,4.0
2020-02-06,departure,Algeria,Italy,75500,1374.0,4.0
2020-02-06,departure,Australia,China,167000,5364.0,4.0
2020-02-06,departure,Russia,Portugal,173000,1674.0,4.0
2020-02-06,departure,United States,Türkiye,180000,11771.0,4.0
2020-02-06,departure,Qatar,United Kingdom,266000,11465.0,4.0
2020-02-06,departure,Australia,Japan,292452,6892.0,4.0
2020-02-07,departure,United States,Türkiye,164000,11969.0,4.0
2020-02-07,departure,United States,South Korea,174000,18348.0,4.0
2020-02-07,departure,Qatar,Japan,216000,12381.0,4.0
2020-02-07,departure,Qatar,Türkiye,217000,7186.0,4.0
2020-02-07,departure,Qatar,South Korea,265000,11711.0,4.0
2020-02-07,departure,Russia,Belgium,345000,4806.0,4.0
2020-02-08,departure,Norway,France,147208,1678.0,4.0
2020-02-08,departure,Trinidad and Tobago,Spain,159800,6908.0,4.0
2020-02-08,departure,Russia,France,173000,621.0,4.0
2020-02-08,departure,United States,Chile,174000,7765.0,4.0
2020-02-08,departure,Nigeria,France,180000,17473.0,4.0
2020-02-09,departure,Russia,Belgium,170000,4806.0,4.0
2020-02-09,departure,Qatar,Thailand,216000,9933.0,4.0
2020-02-09,departure,Qatar,United Kingdom,533335,11465.0,4.0
2020-02-10,departure,Australia,Japan,172000,7502.0,4.0
2020-02-10,departure,United States,Netherlands,177000,9218.0,4.0
2020-02-11,departure,Nigeria,China,174000,2718.0,4.0
2020-02-12,departure,United States,Japan,160000,17338.0,4.0
2020-02-12,departure,Qatar,Türkiye,210000,7186.0,4.0
2020-02-13,departure,Norway,Spain,147208,2577.0,4.0
2020-02-13,departure,United States,Mexico,149700,9218.0,4.0
2020-02-13,departure,Australia,China,154948,7312.0,4.0
2020-02-13,departure,Russia,Netherlands,170000,812.0,4.0
2020-02-13,departure,Russia,United Kingdom,173000,4857.0,4.0
2020-02-14,departure,Russia,Finland,18000,24474.0,4.0
2020-02-14,departure,Algeria,Italy,75500,1374.0,4.0
2020-02-14,departure,Nigeria,India,149600,7792.0,4.0
2020-02-14,departure,United States,Spain,154880,9691.0,4.0
2020-02-14,departure,Russia,France,170000,116.0,4.0
2020-02-15,departure,Algeria,France,75500,1032.0,4.0
2020-02-15,departure,United States,Belgium,155000,9125.0,4.0
2020-02-15,departure,Russia,Belgium,173400,4806.0,4.0
2020-02-15,departure,Qatar,India,215100,2663.0,4.0
2020-02-16,departure,Nigeria,Japan,170000,27109.0,4.0
2020-02-16,departure,United States,France,174000,8995.0,4.0
2020-02-16,departure,Qatar,Pakistan,216000,12238.0,4.0
2020-02-17,departure,United States,Portugal,135000,8645.0,4.0
2020-02-17,departure,Norway,Lithuania,142759,7675.0,4.0
2020-02-17,departure,Nigeria,Thailand,170000,17798.0,4.0
2020-02-17,departure,Russia,Belgium,170000,4806.0,4.0
2020-02-17,departure,Australia,Japan,290500,8278.0,4.0
2020-02-18,departure,Australia,Thailand,173000,4926.0,4.0
2020-02-19,departure,Nigeria,China,159800,2718.0,4.0
2020-02-19,departure,United States,Taiwan,180000,19801.0,4.0
2020-02-20,departure,Qatar,China,265000,11847.0,4.0
2020-02-21,departure,Qatar,Pakistan,145663,1732.0,4.0
2020-02-21,departure,Russia,Belgium,344000,4806.0,4.0
2020-02-22,departure,United States,Spain,170000,9434.0,4.0
2020-02-22,departure,Qatar,Greece,216200,6938.0,4.0
2020-02-22,departure,Qatar,Japan,216200,12381.0,4.0
2020-02-23,departure,Algeria,France,75500,1032.0,4.0
2020-02-23,departure,United States,Belgium,162000,9353.0,4.0
2020-02-23,departure,United States,Spain,166000,9178.0,4.0
2020-02-23,departure,Russia,Netherlands,170000,4741.0,4.0
2020-02-23,departure,United States,France,174000,9275.0,4.0
2020-02-23,departure,Qatar,South Korea,261700,11711.0,4.0
2020-02-24,departure,Nigeria,United Kingdom,148300,9817.0,4.0
2020-02-24,departure,United States,Taiwan,151900,19532.0,4.0
2020-02-24,departure,Australia,China,167000,7408.0,4.0
2020-02-24,departure,Russia,Belgium,173000,4806.0,4.0
2020-02-24,departure,Australia,Japan,325000,6719.0,4.0
2020-02-25,departure,United Arab Emirates,India,137100,2595.0,4.0
2020-02-25,departure,Trinidad and Tobago,Netherlands,138517,7625.0,4.0
2020-02-25,departure,United States,United Kingdom,151812,8508.0,4.0
2020-02-25,departure,Algeria,Türkiye,170000,14145.0,4.0
2020-02-25,departure,Russia,United Kingdom,173000,5091.0,4.0
2020-02-26,departure,Australia,Japan,127525,7017.0,4.0
2020-02-26,departure,Russia,Netherlands,172000,4741.0,4.0
2020-02-26,departure,Australia,China,174000,8099.0,4.0
2020-02-26,departure,Qatar,Türkiye,216000,7186.0,4.0
2020-02-27,departure,Russia,Spain,170000,6013.0,4.0
2020-02-27,departure,United States,Portugal,173000,8645.0,4.0
2020-02-27,departure,Australia,China,174000,6538.0,4.0
2020-02-27,departure,Qatar,Belgium,210000,11229.0,4.0
2020-02-28,departure,Algeria,France,138058,1032.0,4.0
2020-02-28,departure,Norway,Lithuania,142612,7675.0,4.0
2020-02-28,departure,United States,Thailand,159274,22756.0,4.0
2020-02-28,departure,United States,Belgium,159700,9125.0,4.0
2020-02-28,departure,Qatar,Thailand,217000,8373.0,4.0
2020-02-29,departure,Australia,Japan,138000,6596.0,4.0
2020-02-29,departure,Qatar,Pakistan,145663,1732.0,4.0
2020-02-29,departure,Russia,Belgium,173000,4806.0,4.0
2020-03-01,departure,Algeria,Italy,75500,1374.0,4.0
2020-03-01,departure,Qatar,Taiwan,138000,8772.0,4.0
2020-03-01,departure,Nigeria,India,145926,7826.0,4.0
2020-03-01,departure,Australia,Japan,165000,7017.0,4.0
2020-03-01,departure,Russia,Spain,173400,6013.0,4.0
2020-03-01,departure,United States,Japan,180000,17226.0,4.0
2020-03-01,departure,Qatar,Poland,209220,1732.0,4.0
2020-03-02,departure,Trinidad and Tobago,United States,138059,1321.0,4.0
2020-03-02,departure,Nigeria,Türkiye,148300,16528.0,4.0
2020-03-02,departure,Russia,Belgium,173000,4806.0,4.0
2020-03-02,departure,United States,India,175000,18133.0,4.0
2020-03-02,departure,Qatar,Japan,216000,12381.0,4.0
2020-03-03,departure,Nigeria,Portugal,145952,13433.0,4.0
2020-03-03,departure,Norway,Netherlands,147208,2961.0,4.0
2020-03-03,departure,United States,Netherlands,160000,9331.0,4.0
2020-03-03,departure,Russia,United Kingdom,170000,4857.0,4.0
2020-03-03,departure,United States,United Kingdom,174000,8508.0,4.0
2020-03-04,departure,Russia,Belgium,170000,4806.0,4.0
2020-03-04,departure,Nigeria,China,175000,2718.0,4.0
2020-03-05,departure,Australia,Taiwan,167000,6683.0,4.0
2020-03-06,departure,Australia,Japan,152615,7304.0,4.0
2020-03-07,departure,Australia,South Korea,174000,3210.0,4.0
2020-03-07,departure,Qatar,Pakistan,216200,1732.0,4.0
2020-03-08,departure,United States,Netherlands,160000,9218.0,4.0
2020-03-08,departure,Russia,France,173000,621.0,4.0
2020-03-08,departure,United States,Chile,175000,6999.0,4.0
2020-03-08,departure,Qatar,China,210100,11847.0,4.0
2020-03-09,departure,Australia,China,145958,6209.0,4.0
2020-03-09,departure,Russia,Belgium,172000,4806.0,4.0
2020-03-10,departure,Algeria,Türkiye,138058,14145.0,4.0
2020-03-10,departure,Qatar,Croatia,145700,9799.0,4.0
2020-03-10,departure,Qatar,Taiwan,145700,8897.0,4.0
2020-03-10,departure,Algeria,France,170000,1032.0,4.0
2020-03-10,departure,Qatar,Türkiye,210100,6882.0,4.0
2020-03-10,departure,Qatar,Pakistan,216200,1732.0,4.0
2020-03-11,departure,Australia,Japan,127544,7475.0,4.0
2020-03-11,departure,Qatar,South Korea,261700,11711.0,4.0
2020-03-12,departure,United States,India,165772,18098.0,4.0
2020-03-12,departure,Russia,Belgium,170000,4806.0,4.0
2020-03-13,departure,Qatar,Croatia,145700,11188.0,4.0
2020-03-13,departure,United States,Spain,180000,9178.0,4.0
2020-03-13,departure,Qatar,India,210000,2216.0,4.0
2020-03-14,departure,Norway,Portugal,147208,2577.0,4.0
2020-03-14,departure,Australia,Thailand,165500,4638.0,4.0
2020-03-14,departure,Russia,France,173000,621.0,4.0
2020-03-14,departure,Australia,China,321948,13883.0,4.0
2020-03-15,departure,Trinidad and Tobago,United States,135000,3949.0,4.0
2020-03-15,departure,Australia,Japan,347000,6876.0,4.0
2020-03-16,departure,Russia,Finland,18000,24474.0,4.0
2020-03-16,departure,Qatar,India,145700,2216.0,4.0
2020-03-16,departure,Russia,Belgium,172000,4806.0,4.0
2020-03-16,departure,Russia,Netherlands,173000,4741.0,4.0
2020-03-16,departure,Qatar,Pakistan,210152,1732.0,4.0
2020-03-16,departure,Qatar,China,216200,11847.0,4.0
2020-03-17,departure,Qatar,Croatia,145663,8135.0,4.0
2020-03-17,departure,Australia,Japan,173673,7076.0,4.0
2020-03-17,departure,Nigeria,Netherlands,174000,14246.0,4.0
2020-03-18,departure,Australia,Japan,125452,7048.0,4.0
2020-03-18,departure,Norway,Lithuania,154880,7675.0,4.0
2020-03-18,departure,United States,France,160000,9275.0,4.0
2020-03-18,departure,Russia,Belgium,173000,4806.0,4.0
2020-03-18,departure,Qatar,India,209220,2663.0,4.0
2020-03-20,departure,Qatar,Croatia,145000,8135.0,4.0
2020-03-20,departure,United States,Greece,174000,11455.0,4.0
2020-03-20,departure,Qatar,United Kingdom,209220,11465.0,4.0
2020-03-21,departure,Russia,Belgium,170000,4806.0,4.0
2020-03-21,departure,United States,Netherlands,174000,9168.0,4.0
2020-03-22,departure,Equatorial Guinea,South Korea,155000,8131.0,4.0
2020-03-22,departure,United States,China,180082,19374.0,4.0
2020-03-23,departure,Norway,Sweden,18000,3722.0,4.0
2020-03-23,departure,Norway,France,147208,3316.0,4.0
2020-03-23,departure,United States,Spain,149700,9407.0,4.0
2020-03-23,departure,Russia,France,170000,4852.0,4.0
2020-03-23,departure,United States,United Kingdom,173400,9092.0,4.0
2020-03-24,departure,Australia,Japan,127525,6596.0,4.0
2020-03-25,departure,Qatar,Croatia,151700,8135.0,4.0
2020-03-25,departure,United States,Japan,174000,17897.0,4.0
2020-03-25,departure,Qatar,Belgium,216000,11229.0,4.0
2020-03-26,departure,United Arab Emirates,India,135000,2148.0,4.0
2020-03-26,departure,United States,China,160000,19587.0,4.0
2020-03-27,departure,United States,United Kingdom,151812,8508.0,4.0
2020-03-27,departure,Russia,Netherlands,172000,4741.0,4.0
2020-03-27,departure,Qatar,South Korea,266000,11746.0,4.0
2020-03-28,departure,United States,South Korea,174000,18157.0,4.0
2020-03-28,departure,Qatar,Türkiye,210152,7186.0,4.0
2020-03-28,departure,Qatar,Taiwan,217000,10180.0,4.0
2020-03-29,departure,Qatar,Taiwan,138000,10180.0,4.0
2020-03-29,departure,Norway,France,142612,3316.0,4.0
2020-03-29,departure,United States,Taiwan,174000,19884.0,4.0
2020-03-30,departure,Russia,France,170000,4852.0,4.0
2020-03-30,departure,Trinidad and Tobago,United Kingdom,174000,7098.0,4.0
2020-03-30,departure,Qatar,Türkiye,216000,7186.0,4.0
2020-03-31,departure,Australia,Japan,152482,7048.0,4.0
2020-03-31,departure,Trinidad and Tobago,United Arab Emirates,154948,7499.0,4.0
2020-03-31,departure,United States,India,159700,18133.0,4.0
2020-03-31,departure,Qatar,United Kingdom,210100,11465.0,4.0
2020-04-01,departure,Qatar,United Kingdom,216200,11465.0,4.0
2020-04-02,departure,Russia,France,172000,5724.0,4.0
2020-04-03,departure,Norway,Netherlands,147208,2961.0,4.0
2020-04-03,departure,Australia,China,167158,7112.0,4.0
2020-04-03,departure,Australia,Japan,174000,7220.0,4.0
2020-04-03,departure,Qatar,United Kingdom,266000,11465.0,4.0
2020-04-04,departure,Russia,United Kingdom,172000,4857.0,4.0
2020-04-04,departure,Qatar,Belgium,209220,11229.0,4.0
2020-04-04,departure,Qatar,Pakistan,210100,1732.0,4.0
2020-04-04,departure,Qatar,United Kingdom,210100,11465.0,4.0
2020-04-05,departure,Algeria,Spain,75500,17483.0,4.0
2020-04-05,departure,United States,China,153000,20281.0,4.0
2020-04-06,departure,Australia,China,154948,5523.0,4.0
2020-04-06,departure,United States,France,160000,10142.0,4.0
2020-04-06,departure,Russia,Belgium,173000,4806.0,4.0
2020-04-06,departure,Qatar,China,217000,11188.0,4.0
2020-04-07,departure,Qatar,South Korea,261700,11711.0,4.0
2020-04-08,departure,Trinidad and Tobago,Türkiye,138517,15522.0,4.0
2020-04-08,departure,Australia,China,174000,5619.0,4.0
2020-04-08,departure,Qatar,United Kingdom,210000,11465.0,4.0
2020-04-09,departure,Algeria,France,75500,1032.0,4.0
2020-04-09,departure,United States,Japan,180000,17307.0,4.0
2020-04-10,departure,Russia,Finland,18000,23084.0,4.0
2020-04-10,departure,Algeria,Italy,75500,1374.0,4.0
2020-04-10,departure,Algeria,France,170000,1032.0,4.0
2020-04-10,departure,Equatorial Guinea,China,174000,772.0,4.0
2020-04-10,departure,Qatar,Pakistan,210166,1732.0,4.0
2020-04-10,departure,Qatar,Poland,216000,1732.0,4.0
2020-04-11,departure,Australia,China,155000,12320.0,4.0
2020-04-11,departure,Russia,Spain,170000,6013.0,4.0
2020-04-12,departure,United States,France,160000,9046.0,4.0
2020-04-12,departure,United States,Netherlands,180000,9447.0,4.0
2020-04-12,departure,Qatar,Belgium,209220,11229.0,4.0
2020-04-12,departure,Qatar,United Kingdom,216200,11465.0,4.0
2020-04-12,departure,Australia,China,334000,14433.0,4.0
2020-04-13,departure,Russia,Belgium,173000,4806.0,4.0
2020-04-13,departure,Trinidad and Tobago,Netherlands,173400,7625.0,4.0
2020-04-13,departure,Qatar,India,210168,2663.0,4.0
2020-04-14,departure,Norway,Lithuania,147208,7675.0,4.0
2020-04-14,departure,Russia,Belgium,170000,4806.0,4.0
2020-04-14,departure,United States,Türkiye,175000,12000.0,4.0
2020-04-15,departure,United States,Spain,160000,8542.0,4.0
2020-04-15,departure,Russia,France,173400,4852.0,4.0
2020-04-15,departure,Qatar,Belgium,216200,6124.0,4.0
2020-04-16,departure,Trinidad and Tobago,Croatia,138059,7453.0,4.0
2020-04-16,departure,United States,South Korea,174000,19056.0,4.0
2020-04-17,departure,Australia,China,159764,6538.0,4.0
2020-04-17,departure,Qatar,Türkiye,210100,6882.0,4.0
2020-04-18,departure,Norway,Türkiye,154880,1347.0,4.0
2020-04-18,departure,Russia,France,172000,5724.0,4.0
2020-04-18,departure,Qatar,China,483535,11963.0,4.0
2020-04-19,departure,Australia,Japan,127544,7048.0,4.0
2020-04-19,departure,Russia,Belgium,170000,4806.0,4.0
2020-04-20,departure,Australia,Japan,125000,7048.0,4.0
2020-04-20,departure,Australia,China,167000,7408.0,4.0
2020-04-20,departure,United States,South Korea,174000,18348.0,4.0
2020-04-20,departure,Qatar,United Kingdom,210166,11465.0,4.0
2020-04-21,departure,United States,Chile,170000,6999.0,4.0
2020-04-21,departure,Russia,Netherlands,173000,4741.0,4.0
2020-04-21,departure,United States,China,177000,19587.0,4.0
2020-04-21,departure,Qatar,China,261700,11963.0,4.0
2020-04-22,departure,Qatar,Taiwan,145000,10180.0,4.0
2020-04-22,departure,United States,China,173400,19853.0,4.0
2020-04-22,departure,Australia,South Korea,180000,3441.0,4.0
2020-04-23,departure,Norway,France,147208,1678.0,4.0
2020-04-23,departure,United States,Pakistan,159800,2695.0,4.0
2020-04-23,departure,Trinidad and Tobago,Netherlands,174000,7923.0,4.0
2020-04-23,departure,United States,South Korea,174000,19056.0,4.0
2020-04-24,departure,Algeria,France,75500,1032.0,4.0
2020-04-24,departure,Australia,Japan,125452,6892.0,4.0
2020-04-24,departure,United Arab Emirates,India,135000,2595.0,4.0
2020-04-24,departure,United States,Jamaica,137680,17605.0,4.0
2020-04-24,departure,Qatar,Spain,138262,11629.0,4.0
2020-04-25,departure,Qatar,Japan,180000,12186.0,4.0
2020-04-25,departure,Qatar,United Kingdom,210168,11465.0,4.0
2020-04-26,departure,Russia,Finland,18000,23084.0,4.0
2020-04-27,departure,Qatar,Pakistan,151700,1732.0,4.0
2020-04-27,departure,Russia,France,173000,5724.0,4.0
2020-04-27,departure,Qatar,South Korea,267335,11711.0,4.0
2020-04-28,departure,Algeria,Italy,75500,1374.0,4.0
2020-04-28,departure,United States,South Korea,151812,19056.0,4.0
2020-04-28,departure,Qatar,United Kingdom,216200,11465.0,4.0
2020-04-29,departure,Norway,Spain,147208,2577.0,4.0
2020-04-29,departure,Algeria,Türkiye,170000,3452.0,4.0
2020-04-29,departure,United States,China,174000,19460.0,4.0
2020-04-29,departure,Qatar,United Kingdom,216000,11465.0,4.0
2020-04-30,departure,Australia,China,152482,6070.0,4.0
2020-04-30,departure,United States,Portugal,170000,8645.0,4.0
2020-04-30,departure,Russia,France,173000,5724.0,4.0
2020-04-30,departure,Qatar,Pakistan,209220,1732.0,4.0
2020-05-01,departure,United States,Greece,159274,11505.0,4.0
2020-05-01,departure,Russia,France,173000,5724.0,4.0
2020-05-01,departure,United States,Thailand,174000,22870.0,4.0
2020-05-01,departure,Qatar,United Kingdom,266000,11465.0,4.0
2020-05-02,departure,United Arab Emirates,India,137100,2595.0,4.0
2020-05-02,departure,Qatar,South Korea,265000,11711.0,4.0
2020-05-03,departure,Qatar,India,138000,2663.0,4.0
2020-05-03,departure,United States,Poland,160000,9970.0,4.0
2020-05-03,departure,Russia,Belgium,170000,4806.0,4.0
2020-05-03,departure,United States,Thailand,174000,22705.0,4.0
2020-05-03,departure,Qatar,Thailand,217000,8373.0,4.0
2020-05-04,departure,Algeria,France,75500,1032.0,4.0
2020-05-04,departure,Russia,France,170000,5724.0,4.0
2020-05-05,departure,United States,Netherlands,155000,9447.0,4.0
2020-05-05,departure,United States,Spain,160000,8822.0,4.0
2020-05-05,departure,Russia,Belgium,170000,4806.0,4.0
2020-05-05,departure,Qatar,Gibraltar,216000,8657.0,4.0
2020-05-06,departure,Norway,Spain,142759,2577.0,4.0
2020-05-06,departure,United States,Spain,160000,8725.0,4.0
2020-05-06,departure,Australia,China,172000,7121.0,4.0
2020-05-06,departure,Australia,South Korea,173000,3210.0,4.0
2020-05-06,departure,Qatar,Poland,210000,1732.0,4.0
2020-05-07,departure,Australia,Japan,127525,7048.0,4.0
2020-05-07,departure,Russia,Belgium,170000,4806.0,4.0
2020-05-08,departure,United States,Lithuania,165000,10583.0,4.0
2020-05-08,departure,Qatar,France,216200,8135.0,4.0
2020-05-08,departure,Australia,China,335870,5782.0,4.0
2020-05-09,departure,Australia,China,165500,5950.0,4.0
2020-05-09,departure,Russia,Netherlands,173400,4741.0,4.0
2020-05-10,departure,Norway,Lithuania,142612,7675.0,4.0
2020-05-10,departure,Cameroon,China,164000,4896.0,4.0
2020-05-10,departure,Russia,Belgium,170000,9612.0,4.0
